config,wl0,wl1,wl2,wl3,wl4,wl5,wl6,wl7,ipc0,ipc1,ipc2,ipc3,ipc4,ipc5,ipc6,ipc7,nrh,workload,ramulator.baseline_ipc,normalized_ipc0,normalized_ipc1,normalized_ipc2,normalized_ipc3,normalized_ipc4,normalized_ipc5,normalized_ipc6,normalized_ipc7,weighted_speedup,baseline_weighted_speedup,normalized_weighted_speedup
REGA,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.7917833662973863,0.793143332992599,0.7934130971619708,0.7939879990937103,0.7942587924527751,0.7939821740838946,0.7942546793514434,0.7920868621463114,250,436.cactusADM,1.8773625669223435,0.421753038144037,0.422477440941437,0.42262113410658525,0.4229273626113338,0.42307160398688687,0.4229242598490233,0.42306941309344726,0.42191469889847644,3.3807589516312273,4.467088123179828,0.7568149224745283
REGA,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.9849149636239388,0.9856724233616034,0.9871824234143876,0.9868264978230212,0.9849151188331609,0.9833684467982526,0.9837550560091104,0.9856891731704082,500,436.cactusADM,1.8773625669223435,0.5246269319402487,0.5250304020802261,0.5258347219699422,0.5256451338756458,0.5246270146143281,0.5238031609474023,0.5240090930447338,0.5250393240695637,4.19861578254209,4.467088123179828,0.9398999228950448
REGA,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,1.049682038714289,1.0497845632119376,1.0457547835542762,1.0488661274683648,1.0468031114505731,1.0488665235117696,1.0468037250971152,1.0497831525928678,1000,436.cactusADM,1.8773625669223435,0.5591259020547568,0.5591805129751272,0.5570340018383532,0.5586912970081345,0.557592406439983,0.55869150796547,0.5575927333062756,0.5591797615917266,4.467088123179828,4.467088123179828,1.0
Graphene,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,1.0133524589423024,1.0153037959528528,1.0153058164067978,1.0152510608256808,1.0118317943776474,1.01480490761277,1.0128287317958216,1.0110291144032018,125,436.cactusADM,1.8773625669223435,0.5397745096215181,0.5408139130084458,0.5408149892278084,0.5407858230016985,0.5389645091498735,0.5405481740676186,0.5394955399884229,0.5385369519008966,4.319734409966283,4.467088123179828,0.9670134751878023
Graphene,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,1.0307705203424418,1.0331141175374758,1.026020116396647,1.0330036398916256,1.0309709870330654,1.030249527259702,1.0307728578210469,1.0307508434428,250,436.cactusADM,1.8773625669223435,0.5490524518299289,0.5503007973740057,0.5465220914032893,0.5502419501125354,0.5491592328503646,0.5487749385291317,0.5490536969163317,0.5490419706900638,4.392147129705651,4.467088123179828,0.9832237485790115
Graphene,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,1.049682038714289,1.0497845632119376,1.0457547835542762,1.0488661274683648,1.0468031114505731,1.0488665235117696,1.0468037250971152,1.0497831525928678,500,436.cactusADM,1.8773625669223435,0.5591259020547568,0.5591805129751272,0.5570340018383532,0.5586912970081345,0.557592406439983,0.55869150796547,0.5575927333062756,0.5591797615917266,4.467088123179828,4.467088123179828,1.0
Graphene,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,1.049682038714289,1.0497845632119376,1.0457547835542762,1.0488661274683648,1.0468031114505731,1.0488665235117696,1.0468037250971152,1.0497831525928678,1000,436.cactusADM,1.8773625669223435,0.5591259020547568,0.5591805129751272,0.5570340018383532,0.5586912970081345,0.557592406439983,0.55869150796547,0.5575927333062756,0.5591797615917266,4.467088123179828,4.467088123179828,1.0
Hydra,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.8742988691363791,0.8717401712167435,0.8790736757625358,0.8759312112299706,0.8782386411161051,0.878834491104033,0.8790580969847921,0.8711399961000804,125,436.cactusADM,1.8773625669223435,0.465705924119741,0.4643430025590804,0.46824928293081197,0.4665754109851724,0.4678044915723693,0.468121878313975,0.4682409847054088,0.4640233119850604,3.7330642871716195,4.467088123179828,0.8356818097679021
Hydra,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.9073834114850567,0.907067291440104,0.9046387050321288,0.9069587315637964,0.9057653012109828,0.9070355664972264,0.9034942713222932,0.9055297733118498,250,436.cactusADM,1.8773625669223435,0.4833288079097991,0.4831604227238353,0.4818668066420166,0.4831025969856319,0.4824669017960927,0.4831435240472362,0.48125721011015876,0.48234144499660025,3.8606677152113713,4.467088123179828,0.8642470461189861
Hydra,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.969058692435152,0.9726645089855332,0.9675252472810704,0.971935630802553,0.9726947465223634,0.9719822236115088,0.9719442461678184,0.9705659191290312,500,436.cactusADM,1.8773625669223435,0.5161808962792837,0.5181015783115736,0.5153640880712691,0.5177133324842503,0.5181176847032546,0.5177381507105092,0.5177179215633219,0.5169837389056551,4.137917391029118,4.467088123179828,0.9263120128652411
Hydra,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,1.0297737241124154,1.0331434484551305,1.029773130269761,1.034333072791728,1.0331463090558828,1.0307655479232176,1.0331289322178572,1.034846253719962,1000,436.cactusADM,1.8773625669223435,0.5485214961969632,0.5503164208439585,0.5485211798794523,0.550950088712679,0.5503179445777341,0.5490498032103646,0.5503086885936573,0.551223440774383,4.3992090627891915,4.467088123179828,0.9848046292083629
PARA,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.4024630157014184,0.405382894602831,0.4062359625163153,0.4058725932810487,0.4013486148263283,0.4048110399548658,0.4059395845961775,0.4059398284810047,125,436.cactusADM,1.8773625669223435,0.21437681926363145,0.2159321282661963,0.2163865252636195,0.21619297222188488,0.21378322008640005,0.2156275229342051,0.21622865596050264,0.21622878586872146,1.7247566298651615,4.467088123179828,0.38610311287913884
PARA,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.6881773471561553,0.6898448083728396,0.6878840181319623,0.6865707179511192,0.6820457060653097,0.6885095684653364,0.688503443852916,0.6898575813858102,250,436.cactusADM,1.8773625669223435,0.36656603219926753,0.3674542256926628,0.3664097869276502,0.36571024161659393,0.36329993901147295,0.36674299391941395,0.3667397315701329,0.36746102939334147,2.930383980330536,4.467088123179828,0.6559942180510617
PARA,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.8568477489855608,0.8512979330962911,0.8567385450886589,0.8541384665734106,0.852520239086232,0.8570039245637722,0.8503449951686799,0.8550259691907467,500,436.cactusADM,1.8773625669223435,0.4564103727657866,0.4534541958466059,0.4563522039821824,0.4549672405440807,0.45410527199538875,0.4564935615866159,0.4529466018717386,0.4554399796052366,3.6401694281976353,4.467088123179828,0.81488641545008
PARA,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.945787892008274,0.9523570436841224,0.9527985503741736,0.952081654178656,0.9528108969552166,0.9526665345889784,0.9505698723418882,0.9444007837468776,1000,436.cactusADM,1.8773625669223435,0.5037854214589739,0.507284559979999,0.5075197338871761,0.5071378704111759,0.5075263104437031,0.5074494140738799,0.5063326014325544,0.5030465613763048,4.050082473063767,4.467088123179828,0.9066493342828388
ABACuS,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.947936700123903,0.9491121738973956,0.94467296083367,0.9494507484387328,0.947899500206718,0.9494603760941676,0.9432530299268151,0.949102985684376,125,436.cactusADM,1.8773625669223435,0.5049300102312704,0.5055561406304823,0.5031915398112581,0.505736486476992,0.5049101952430308,0.5057416147647317,0.502435196347362,0.5055512464170888,4.038052429922216,4.467088123179828,0.9039562951464208
ABACuS,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,1.0035161600622726,0.9987379148717348,1.000905819766889,1.0008999692163203,1.003496905737361,1.0035022227574235,1.0001370987935023,1.000137818991457,250,436.cactusADM,1.8773625669223435,0.5345350854136759,0.5319898950094744,0.5331446559136017,0.5331415395466986,0.5345248293633791,0.5345276615387703,0.5327351873394803,0.5327355709616785,4.267334425086759,4.467088123179828,0.9552832421065207
ABACuS,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,1.024987220459335,1.0234352340504271,1.028636033967866,1.028680391100993,1.0253435393021562,1.0249661248695732,1.0253297460463284,1.027188234503787,500,436.cactusADM,1.8773625669223435,0.5459719068222656,0.545145222389406,0.5479154917071568,0.5479391190734997,0.5461617043867314,0.5459606699998566,0.5461543572412887,0.5471443037173738,4.372392775337579,4.467088123179828,0.9788015491902046
ABACuS,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,1.0412596209265197,1.0403436096810548,1.0361916029353568,1.0412576693313005,1.0388821594719853,1.0391291565633871,1.039145656007457,1.040883618594428,1000,436.cactusADM,1.8773625669223435,0.5546395988035011,0.5541516742749075,0.5519400573934095,0.5546385592625762,0.5533732150498121,0.5535047810540319,0.553513569683549,0.5544393165891242,4.430200772110911,4.467088123179828,0.9917424169723658
,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.8533866137869633,0.8530028395440925,0.8520715548730822,0.8533875314065279,0.8527765680194631,0.8530626135716913,0.8533905573802658,0.852037723407859,125,436.cactusADM,1.8773625669223435,0.45456675701484967,0.4543623349976897,0.4538662748932545,0.454567245796069,0.4542418087186341,0.4543941743603424,0.4545688576177763,0.4538482541519127,3.6344157075505286,4.467088123179828,0.8135983905693416
,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.891793921460396,0.8916934908131807,0.8910618124232907,0.8920802047188474,0.8911802440026555,0.8916739711112257,0.8922849213337745,0.8906818790143783,250,436.cactusADM,1.8773625669223435,0.4750248764799649,0.474971380874489,0.47463490969890487,0.4751773687387834,0.4746979937197815,0.47496098346788307,0.4752864135330784,0.47443253354865744,3.7991864600615424,4.467088123179828,0.8504838846467955
,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.9095866917206864,0.9100790273949032,0.9088441331221082,0.9106833009346366,0.9100106444400086,0.9088035123728964,0.9104700270103224,0.9084515697813742,500,436.cactusADM,1.8773625669223435,0.4845024119191949,0.4847646605028683,0.48410687905214966,0.4850865341517735,0.48472823549040694,0.48408524191613367,0.4849729312025767,0.4838977754151375,3.876144669650241,4.467088123179828,0.867711709007224
,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.9186128954464888,0.9182365577272804,0.918428905573344,0.9174911326087642,0.917143832145363,0.9172956937801324,0.9183647441244114,0.9169759561614336,1000,436.cactusADM,1.8773625669223435,0.48931032909238087,0.4891098682299779,0.48921232464913345,0.4887128084762308,0.48852781466122647,0.48860870560762387,0.48917814827315625,0.4884383934770145,3.9110983924667444,4.467088123179828,0.8755364310303083
REGA,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.396958585541316,2.420887572915923,2.4106095361206217,2.420873272900589,2.4104768193122004,2.420898122215846,2.410567929804262,2.420911015929497,125,tpch6,3.288842745694313,0.7288152006292689,0.7360910083296931,0.7329658857288156,0.7360866602910546,0.7329255320790112,0.7360942159321049,0.7329532349821618,0.7360981363730161,5.8720298743451265,6.471834756690426,0.9073207359435073
REGA,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6108128170440543,2.610809545203243,2.610811999083083,2.6107877331407336,2.6108275404291867,2.6107691931741543,2.610737566780056,2.6107408384404645,250,tpch6,3.288842745694313,0.7938393589848826,0.7938383641544622,0.7938391102770438,0.7938317320153798,0.7938438357526306,0.7938260947842889,0.7938164785160317,0.793817473291599,6.3506524477763175,6.471834756690426,0.9812754321656879
REGA,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.652971673160257,2.6527802463371737,2.652942394327203,2.653207053412985,2.6527557569574887,2.652763920033811,2.652952810761056,2.653094989184393,500,tpch6,3.288842745694313,0.8066581099486968,0.8065999050304672,0.8066492074759068,0.8067296792729024,0.8065924588308223,0.8065949408820949,0.8066523746792846,0.8066956052118247,6.453172281332,6.471834756690426,0.9971163547803606
REGA,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6594612995191693,2.659478840016178,2.6685373469273608,2.6594443250649435,2.659496380744565,2.6594675235400107,2.6594901565886526,2.6594709184727487,1000,tpch6,3.288842745694313,0.8086313348368155,0.8086366681708679,0.8113909825639904,0.8086261736127807,0.8086420015752728,0.8086332273021362,0.8086401090688826,0.8086342595596809,6.471834756690426,6.471834756690426,1.0
Graphene,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6467988767409056,2.6467843052889948,2.646807283420759,2.6468857483413024,2.646816811055817,2.6468697747482057,2.646842592059303,2.6468467955314026,125,tpch6,3.288842745694313,0.8047812198397268,0.8047767892685389,0.80478377596068,0.8048076338725992,0.8047866729173891,0.8048027769687178,0.8047945118459969,0.8047957899466618,6.43832917062031,6.471834756690426,0.9948228613168038
Graphene,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6594612995191693,2.659478840016178,2.6685373469273608,2.6594443250649435,2.659496380744565,2.6594675235400107,2.6594901565886526,2.6594709184727487,250,tpch6,3.288842745694313,0.8086313348368155,0.8086366681708679,0.8113909825639904,0.8086261736127807,0.8086420015752728,0.8086332273021362,0.8086401090688826,0.8086342595596809,6.471834756690426,6.471834756690426,1.0
Graphene,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6594612995191693,2.659478840016178,2.6685373469273608,2.6594443250649435,2.659496380744565,2.6594675235400107,2.6594901565886526,2.6594709184727487,500,tpch6,3.288842745694313,0.8086313348368155,0.8086366681708679,0.8113909825639904,0.8086261736127807,0.8086420015752728,0.8086332273021362,0.8086401090688826,0.8086342595596809,6.471834756690426,6.471834756690426,1.0
Graphene,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6594612995191693,2.659478840016178,2.6685373469273608,2.6594443250649435,2.659496380744565,2.6594675235400107,2.6594901565886526,2.6594709184727487,1000,tpch6,3.288842745694313,0.8086313348368155,0.8086366681708679,0.8113909825639904,0.8086261736127807,0.8086420015752728,0.8086332273021362,0.8086401090688826,0.8086342595596809,6.471834756690426,6.471834756690426,1.0
Hydra,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6010860054289866,2.60111009136035,2.6011333658301594,2.6010854641772267,2.601063002427832,2.6011017018280125,2.601123081710744,2.6011136095674368,125,tpch6,3.288842745694313,0.7908818409862486,0.7908891645140746,0.7908962413102637,0.7908816764141477,0.7908748467323625,0.7908866136069664,0.7908931143381915,0.7908902342542108,6.327093732156466,6.471834756690426,0.9776352410134806
Hydra,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.62667011565964,2.6266927458731506,2.6266342392910023,2.626639482699113,2.6266563169403363,2.626709856781272,2.6267032331774893,2.6266350671961542,250,tpch6,3.288842745694313,0.7986609025616759,0.7986677834663771,0.7986499940533002,0.7986515883551614,0.7986567069462662,0.7986729861803542,0.7986709722185157,0.7986502457847497,6.389281179566401,6.471834756690426,0.9872441772344878
Hydra,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6507204976399046,2.6507452305141066,2.661555344807689,2.6507390472522863,2.65075591076156,2.650709536627345,2.6507353935202245,2.650766310032567,500,tpch6,3.288842745694313,0.8059736213019534,0.805981141538132,0.8092680467292467,0.8059792614659308,0.8059843889562299,0.805970288514889,0.8059781505182984,0.8059875509411015,6.451122449965781,6.471834756690426,0.9967996236765418
Hydra,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6594612995191693,2.659478840016178,2.6685373469273608,2.6594443250649435,2.659496380744565,2.6594675235400107,2.6594901565886526,2.6594709184727487,1000,tpch6,3.288842745694313,0.8086313348368155,0.8086366681708679,0.8113909825639904,0.8086261736127807,0.8086420015752728,0.8086332273021362,0.8086401090688826,0.8086342595596809,6.471834756690426,6.471834756690426,1.0
PARA,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.079381295898703,2.0669491442045103,2.079390981315341,2.079356390955931,2.0793453222839697,2.079384409058497,2.0666687498687666,2.0793954781465933,125,tpch6,3.288842745694313,0.6322531834703825,0.6284730843122611,0.632256128401894,0.6322456109153236,0.6322422453935224,0.6322541300525194,0.6283878280815974,0.6322574957008499,5.05036970632835,6.471834756690426,0.7803613497868437
PARA,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.472635589197905,2.472653686553561,2.472621160414957,2.472629719842151,2.472625317843621,2.472643415048924,2.4726113782850128,2.4605570248361737,250,tpch6,3.288842745694313,0.7518254232237251,0.7518309258752823,0.7518210360322224,0.7518236385972752,0.7518223001329974,0.7518278027388385,0.7518180616942255,0.7481528352358853,6.010922023530452,6.471834756690426,0.9287817519315533
PARA,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.5883797074344064,2.588384263244892,2.588400878689623,2.5884083825087787,2.5884333062203573,2.5884325022221693,2.588437058218505,2.588369523916017,500,tpch6,3.288842745694313,0.7870183853645971,0.7870197705966797,0.7870248226608906,0.7870271042595367,0.7870346825214074,0.787034438059069,0.7870358233476609,0.787015288981104,6.296210315790946,6.471834756690426,0.9728632686862216
PARA,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6193301325119114,2.619356753036987,2.619339463356017,2.6193081778468343,2.619292809800262,2.6193449521188983,2.6193630651996136,2.619320527300654,1000,tpch6,3.288842745694313,0.7964291196169492,0.7964372138090812,0.7964319567377321,0.7964224441183697,0.7964177713359473,0.7964336256417527,0.796439133074645,0.796426199072551,6.3714374634070285,6.471834756690426,0.9844870431557899
ABACuS,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.654046428189625,2.654067842008225,2.654068969060881,2.654003601589048,2.654039384245877,2.654064179093703,2.654080239640089,2.654033749117799,125,tpch6,3.288842745694313,0.8069848981573381,0.8069914092070463,0.8069917518967835,0.8069718763731152,0.8069827563876358,0.8069902954674104,0.8069951788101629,0.8069810429800595,6.455889209279551,6.471834756690426,0.9975361627714009
ABACuS,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6618999491896536,2.662041670961427,2.661770712089677,2.661926875165106,2.661564695557987,2.6615468441826144,2.6619087355007163,2.661573196297092,250,tpch6,3.288842745694313,0.8093728265586915,0.8094159182425243,0.8093335309431909,0.8093810136255518,0.809270889902673,0.8092654620434675,0.8093754981096721,0.809273474623124,6.474688614048895,6.471834756690426,1.0004409657331745
ABACuS,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6594612995191693,2.659478840016178,2.6685373469273608,2.6594443250649435,2.659496380744565,2.6594675235400107,2.6594901565886526,2.6594709184727487,500,tpch6,3.288842745694313,0.8086313348368155,0.8086366681708679,0.8113909825639904,0.8086261736127807,0.8086420015752728,0.8086332273021362,0.8086401090688826,0.8086342595596809,6.471834756690426,6.471834756690426,1.0
ABACuS,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.6594612995191693,2.659478840016178,2.6685373469273608,2.6594443250649435,2.659496380744565,2.6594675235400107,2.6594901565886526,2.6594709184727487,1000,tpch6,3.288842745694313,0.8086313348368155,0.8086366681708679,0.8113909825639904,0.8086261736127807,0.8086420015752728,0.8086332273021362,0.8086401090688826,0.8086342595596809,6.471834756690426,6.471834756690426,1.0
,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.281920299826072,2.2821091010408256,2.299789311701576,2.2828552638715878,2.282101966073063,2.377154169679957,2.281282470847919,2.282260638501212,125,tpch6,3.288842745694313,0.6938368527390117,0.6938942593191837,0.6992700744699376,0.6941211363359517,0.6938920898728725,0.7227935032138827,0.6936429155314672,0.6939403355448058,5.5853911670271135,6.471834756690426,0.8630305588771516
,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.32611331795943,2.32705539553042,2.3252751890521397,2.3267450925572217,2.326114995309622,2.4346389522950025,2.3261114241798637,2.335736253146908,250,tpch6,3.288842745694313,0.7072741075883702,0.7075605541119151,0.707019267520876,0.7074662039111933,0.7072746176006515,0.7402722296413786,0.7072735317689367,0.7102000410949436,5.694340553238265,6.471834756690426,0.8798649482438645
,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.347710642879005,2.35733283207008,2.349044112288302,2.347385687804018,2.348576112907139,2.434201672707929,2.347713095608209,2.349433775887559,500,tpch6,3.288842745694313,0.7138409539199102,0.7167666606000707,0.7142464063882724,0.7137421486257342,0.714104107282675,0.7401392711447629,0.7138416996926314,0.7143648868476277,5.741046134501685,6.471834756690426,0.8870816932658441
,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.354527324578031,2.3550513024375723,2.3625258046881017,2.3552529542261653,2.359918288773218,2.41691001727994,2.3545323694458595,2.3532383489463244,1000,tpch6,3.288842745694313,0.7159136227052909,0.7160729425329802,0.7183456271301123,0.7161342564370448,0.7175527902216596,0.7348815994453095,0.7159151566393274,0.7155216989401932,5.750337694051917,6.471834756690426,0.8885173849822661
REGA,gups,gups,gups,gups,gups,gups,gups,gups,0.0636376611272806,0.0636605489965554,0.0636519628807722,0.0635732352519356,0.0635691559668377,0.0636009753367298,0.0636495658987582,0.0636008905518808,125,gups,0.4241673666700719,0.1500296018217252,0.1500835613458972,0.1500633190631148,0.1498777139576239,0.14986809679841165,0.1499431128708217,0.15005766803429374,0.14994291298545648,1.1998659868773447,1.87243362130228,0.6408056196100753
REGA,gups,gups,gups,gups,gups,gups,gups,gups,0.0973288888446626,0.0974861883907956,0.097309177811636,0.0973021090917152,0.0973994847933476,0.0974741754746248,0.0973552272570274,0.0973409626220671,250,gups,0.4241673666700719,0.22945869129146723,0.22982953440315657,0.22941222134923347,0.22939555641817974,0.2296251254734252,0.2298012132329894,0.22952078567786843,0.229487155945642,1.8365302837919621,1.87243362130228,0.9808253082502615
REGA,gups,gups,gups,gups,gups,gups,gups,gups,0.1050744291776996,0.1050804563856063,0.1051102536767861,0.1050976598353902,0.1051500266490124,0.1050713374490616,0.1051117566907028,0.1050611582434611,500,gups,0.4241673666700719,0.2477192670492003,0.24773347655323175,0.2478037254538337,0.24777403471761614,0.24789749262064462,0.24771197811355616,0.24780726889926302,0.24768798002600784,1.9821352234333536,1.87243362130228,1.0585877122067355
REGA,gups,gups,gups,gups,gups,gups,gups,gups,0.0993089996385589,0.0992944292754992,0.099255869219895,0.0992812336527243,0.0993061944916109,0.0992925615489865,0.0992335261976608,0.0992524243873592,1000,gups,0.4241673666700719,0.23412692121552092,0.23409257071096873,0.2340016630678209,0.23406146123906735,0.23412030791339442,0.23408816743372615,0.23394898805321618,0.2339935416685656,1.87243362130228,1.87243362130228,1.0
Graphene,gups,gups,gups,gups,gups,gups,gups,gups,0.0993089996385589,0.0992944292754992,0.099255869219895,0.0992812336527243,0.0993061944916109,0.0992925615489865,0.0992335261976608,0.0992524243873592,125,gups,0.4241673666700719,0.23412692121552092,0.23409257071096873,0.2340016630678209,0.23406146123906735,0.23412030791339442,0.23408816743372615,0.23394898805321618,0.2339935416685656,1.87243362130228,1.87243362130228,1.0
Graphene,gups,gups,gups,gups,gups,gups,gups,gups,0.0993089996385589,0.0992944292754992,0.099255869219895,0.0992812336527243,0.0993061944916109,0.0992925615489865,0.0992335261976608,0.0992524243873592,250,gups,0.4241673666700719,0.23412692121552092,0.23409257071096873,0.2340016630678209,0.23406146123906735,0.23412030791339442,0.23408816743372615,0.23394898805321618,0.2339935416685656,1.87243362130228,1.87243362130228,1.0
Graphene,gups,gups,gups,gups,gups,gups,gups,gups,0.0993089996385589,0.0992944292754992,0.099255869219895,0.0992812336527243,0.0993061944916109,0.0992925615489865,0.0992335261976608,0.0992524243873592,500,gups,0.4241673666700719,0.23412692121552092,0.23409257071096873,0.2340016630678209,0.23406146123906735,0.23412030791339442,0.23408816743372615,0.23394898805321618,0.2339935416685656,1.87243362130228,1.87243362130228,1.0
Graphene,gups,gups,gups,gups,gups,gups,gups,gups,0.0993089996385589,0.0992944292754992,0.099255869219895,0.0992812336527243,0.0993061944916109,0.0992925615489865,0.0992335261976608,0.0992524243873592,1000,gups,0.4241673666700719,0.23412692121552092,0.23409257071096873,0.2340016630678209,0.23406146123906735,0.23412030791339442,0.23408816743372615,0.23394898805321618,0.2339935416685656,1.87243362130228,1.87243362130228,1.0
Hydra,gups,gups,gups,gups,gups,gups,gups,gups,0.0331904421074956,0.0331860285614439,0.0331627103484684,0.0331781560451199,0.0331632191957117,0.0331726161216284,0.0331749396283112,0.0331740489775767,125,gups,0.4241673666700719,0.07824845736732965,0.07823805216787653,0.07818307808262674,0.07821949223860664,0.0781842777205133,0.0782064315368016,0.07821190934312378,0.07820980958061376,0.625701508037492,1.87243362130228,0.33416485418709574
Hydra,gups,gups,gups,gups,gups,gups,gups,gups,0.0380342843077387,0.0380707967307559,0.0380571207210337,0.038055608188153,0.0380792506125333,0.0380429460152441,0.038056601235942,0.0380373078405226,250,gups,0.4241673666700719,0.08966810579118108,0.089754186017729,0.08972194400479537,0.08971837811783766,0.08977411655091398,0.08968852628598104,0.08972071928754337,0.08967523395101015,0.7177212100069916,1.87243362130228,0.38330929430107946
Hydra,gups,gups,gups,gups,gups,gups,gups,gups,0.0470416736184067,0.0470307961848565,0.0470416415753606,0.0470370700466075,0.0470418363127785,0.0470338299513777,0.0470475454910668,0.0470250465781205,500,gups,0.4241673666700719,0.11090356617414396,0.11087792197233844,0.11090349063074148,0.11089271297759719,0.11090394973588064,0.11088507425881682,0.11091740946601764,0.1108643669297119,0.887148492145248,1.87243362130228,0.4737943615476393
Hydra,gups,gups,gups,gups,gups,gups,gups,gups,0.0719943138545345,0.0720204548693239,0.0719327745522514,0.0719564337526803,0.0719528157380287,0.0719404650408346,0.0719612468766696,0.0719439333675318,1000,gups,0.4241673666700719,0.1697309116911238,0.16979254070090508,0.16958582909609485,0.1696416070797116,0.1696330773932343,0.16960395988405141,0.1696529543081113,0.16961213667220093,1.3572530168254333,1.87243362130228,0.7248604176854408
